,ts_code,name,market,symbol
2191,300700.SZ,岱勒新材,创业板,300700
2192,300701.SZ,森霸传感,创业板,300701
2193,300702.SZ,天宇股份,创业板,300702
2194,300703.SZ,创源股份,创业板,300703
2195,300705.SZ,九典制药,创业板,300705
2196,300706.SZ,阿石创,创业板,300706
2197,300707.SZ,威唐工业,创业板,300707
2198,300708.SZ,聚灿光电,创业板,300708
2199,300709.SZ,精研科技,创业板,300709
2200,300710.SZ,万隆光电,创业板,300710
2201,300711.SZ,广哈通信,创业板,300711
2202,300712.SZ,永福股份,创业板,300712
2203,300713.SZ,英可瑞,创业板,300713
2204,300715.SZ,凯伦股份,创业板,300715
2205,300716.SZ,泉为科技,创业板,300716
2206,300717.SZ,华信新材,创业板,300717
2207,300718.SZ,长盛轴承,创业板,300718
2208,300719.SZ,安达维尔,创业板,300719
2209,300720.SZ,海川智能,创业板,300720
2210,300721.SZ,怡达股份,创业板,300721
2211,300722.SZ,新余国科,创业板,300722
2212,300723.SZ,一品红,创业板,300723
2213,300724.SZ,捷佳伟创,创业板,300724
2214,300725.SZ,药石科技,创业板,300725
2215,300726.SZ,宏达电子,创业板,300726
2216,300727.SZ,润禾材料,创业板,300727
2217,300729.SZ,乐歌股份,创业板,300729
2218,300730.SZ,科创信息,创业板,300730
2219,300731.SZ,科创新源,创业板,300731
2220,300732.SZ,设研院,创业板,300732
2221,300733.SZ,西菱动力,创业板,300733
2222,300735.SZ,光弘科技,创业板,300735
2223,300736.SZ,百邦科技,创业板,300736
2224,300737.SZ,科顺股份,创业板,300737
2225,300738.SZ,奥飞数据,创业板,300738
2226,300739.SZ,明阳电路,创业板,300739
2227,300740.SZ,水羊股份,创业板,300740
2228,300741.SZ,华宝股份,创业板,300741
2229,300742.SZ,*ST越博,创业板,300742
2230,300743.SZ,天地数码,创业板,300743
2231,300745.SZ,欣锐科技,创业板,300745
2232,300746.SZ,汉嘉设计,创业板,300746
2233,300747.SZ,锐科激光,创业板,300747
2234,300748.SZ,金力永磁,创业板,300748
2235,300749.SZ,顶固集创,创业板,300749
2236,300750.SZ,宁德时代,创业板,300750
2237,300751.SZ,迈为股份,创业板,300751
2238,300752.SZ,隆利科技,创业板,300752
2239,300753.SZ,爱朋医疗,创业板,300753
2240,300755.SZ,华致酒行,创业板,300755
2241,300756.SZ,金马游乐,创业板,300756
2242,300757.SZ,罗博特科,创业板,300757
2243,300758.SZ,七彩化学,创业板,300758
2244,300759.SZ,康龙化成,创业板,300759
2245,300760.SZ,迈瑞医疗,创业板,300760
2246,300761.SZ,立华股份,创业板,300761
2247,300762.SZ,上海瀚讯,创业板,300762
2248,300763.SZ,锦浪科技,创业板,300763
2249,300765.SZ,新诺威,创业板,300765
2250,300766.SZ,每日互动,创业板,300766
2251,300767.SZ,震安科技,创业板,300767
2252,300768.SZ,迪普科技,创业板,300768
2253,300769.SZ,德方纳米,创业板,300769
2254,300770.SZ,新媒股份,创业板,300770
2255,300771.SZ,智莱科技,创业板,300771
2256,300772.SZ,运达股份,创业板,300772
2257,300773.SZ,拉卡拉,创业板,300773
2258,300774.SZ,倍杰特,创业板,300774
2259,300775.SZ,三角防务,创业板,300775
2260,300776.SZ,帝尔激光,创业板,300776
2261,300777.SZ,中简科技,创业板,300777
2262,300778.SZ,新城市,创业板,300778
2263,300779.SZ,惠城环保,创业板,300779
2264,300780.SZ,德恩精工,创业板,300780
2265,300781.SZ,因赛集团,创业板,300781
2266,300782.SZ,卓胜微,创业板,300782
2267,300783.SZ,三只松鼠,创业板,300783
2268,300785.SZ,值得买,创业板,300785
2269,300786.SZ,国林科技,创业板,300786
2270,300787.SZ,海能实业,创业板,300787
2271,300788.SZ,中信出版,创业板,300788
2272,300789.SZ,唐源电气,创业板,300789
2273,300790.SZ,宇瞳光学,创业板,300790
2274,300791.SZ,仙乐健康,创业板,300791
2275,300792.SZ,壹网壹创,创业板,300792
2276,300793.SZ,佳禾智能,创业板,300793
2277,300795.SZ,米奥会展,创业板,300795
2278,300796.SZ,贝斯美,创业板,300796
2279,300797.SZ,钢研纳克,创业板,300797
2280,300798.SZ,锦鸡股份,创业板,300798
2281,300799.SZ,*ST左江,创业板,300799
2282,300800.SZ,力合科技,创业板,300800
2283,300801.SZ,泰和科技,创业板,300801
2284,300802.SZ,矩子科技,创业板,300802
2285,300803.SZ,指南针,创业板,300803
2286,300805.SZ,电声股份,创业板,300805
2287,300806.SZ,斯迪克,创业板,300806
2288,300807.SZ,天迈科技,创业板,300807
2289,300808.SZ,久量股份,创业板,300808
2290,300809.SZ,华辰装备,创业板,300809
2291,300810.SZ,中科海讯,创业板,300810
2292,300811.SZ,铂科新材,创业板,300811
2293,300812.SZ,易天股份,创业板,300812
2294,300813.SZ,泰林生物,创业板,300813
2295,300814.SZ,中富电路,创业板,300814
2296,300815.SZ,玉禾田,创业板,300815
2297,300816.SZ,艾可蓝,创业板,300816
2298,300817.SZ,双飞股份,创业板,300817
2299,300818.SZ,耐普矿机,创业板,300818
2300,300819.SZ,聚杰微纤,创业板,300819
2301,300820.SZ,英杰电气,创业板,300820
2302,300821.SZ,东岳硅材,创业板,300821
2303,300822.SZ,贝仕达克,创业板,300822
2304,300823.SZ,建科机械,创业板,300823
2305,300824.SZ,北鼎股份,创业板,300824
2306,300825.SZ,阿尔特,创业板,300825
2307,300826.SZ,测绘股份,创业板,300826
2308,300827.SZ,上能电气,创业板,300827
2309,300828.SZ,锐新科技,创业板,300828
2310,300829.SZ,金丹科技,创业板,300829
2311,300830.SZ,金现代,创业板,300830
2312,300831.SZ,派瑞股份,创业板,300831
2313,300832.SZ,新产业,创业板,300832
2314,300833.SZ,浩洋股份,创业板,300833
2315,300834.SZ,星辉环材,创业板,300834
2316,300835.SZ,龙磁科技,创业板,300835
2317,300836.SZ,佰奥智能,创业板,300836
2318,300837.SZ,浙矿股份,创业板,300837
2319,300838.SZ,浙江力诺,创业板,300838
2320,300839.SZ,博汇股份,创业板,300839
2321,300840.SZ,酷特智能,创业板,300840
2322,300841.SZ,康华生物,创业板,300841
2323,300842.SZ,帝科股份,创业板,300842
2324,300843.SZ,胜蓝股份,创业板,300843
2325,300844.SZ,山水比德,创业板,300844
2326,300845.SZ,捷安高科,创业板,300845
2327,300846.SZ,首都在线,创业板,300846
2328,300847.SZ,中船汉光,创业板,300847
2329,300848.SZ,美瑞新材,创业板,300848
2330,300849.SZ,锦盛新材,创业板,300849
2331,300850.SZ,新强联,创业板,300850
2332,300851.SZ,交大思诺,创业板,300851
2333,300852.SZ,四会富仕,创业板,300852
2334,300853.SZ,申昊科技,创业板,300853
2335,300854.SZ,中兰环保,创业板,300854
2336,300855.SZ,图南股份,创业板,300855
2337,300856.SZ,科思股份,创业板,300856
2338,300857.SZ,协创数据,创业板,300857
2339,300858.SZ,科拓生物,创业板,300858
2340,300859.SZ,*ST西域,创业板,300859
2341,300860.SZ,锋尚文化,创业板,300860
2342,300861.SZ,美畅股份,创业板,300861
2343,300862.SZ,蓝盾光电,创业板,300862
2344,300863.SZ,卡倍亿,创业板,300863
2345,300864.SZ,南大环境,创业板,300864
2346,300865.SZ,大宏立,创业板,300865
2347,300866.SZ,安克创新,创业板,300866
2348,300867.SZ,圣元环保,创业板,300867
2349,300868.SZ,杰美特,创业板,300868
2350,300869.SZ,康泰医学,创业板,300869
2351,300870.SZ,欧陆通,创业板,300870
2352,300871.SZ,回盛生物,创业板,300871
2353,300872.SZ,天阳科技,创业板,300872
2354,300873.SZ,海晨股份,创业板,300873
2355,300875.SZ,捷强装备,创业板,300875
2356,300876.SZ,蒙泰高新,创业板,300876
2357,300877.SZ,金春股份,创业板,300877
2358,300878.SZ,维康药业,创业板,300878
2359,300879.SZ,大叶股份,创业板,300879
2360,300880.SZ,迦南智能,创业板,300880
2361,300881.SZ,盛德鑫泰,创业板,300881
2362,300882.SZ,万胜智能,创业板,300882
2363,300883.SZ,龙利得,创业板,300883
2364,300884.SZ,狄耐克,创业板,300884
2365,300885.SZ,海昌新材,创业板,300885
2366,300886.SZ,华业香料,创业板,300886
2367,300887.SZ,谱尼测试,创业板,300887
2368,300888.SZ,稳健医疗,创业板,300888
2369,300889.SZ,爱克股份,创业板,300889
2370,300890.SZ,翔丰华,创业板,300890
2371,300891.SZ,惠云钛业,创业板,300891
2372,300892.SZ,品渥食品,创业板,300892
2373,300893.SZ,松原股份,创业板,300893
2374,300894.SZ,火星人,创业板,300894
2375,300895.SZ,铜牛信息,创业板,300895
2376,300896.SZ,爱美客,创业板,300896
2377,300897.SZ,山科智能,创业板,300897
2378,300898.SZ,熊猫乳品,创业板,300898
2379,300899.SZ,上海凯鑫,创业板,300899
2380,300900.SZ,广联航空,创业板,300900
2381,300901.SZ,中胤时尚,创业板,300901
2382,300902.SZ,国安达,创业板,300902
2383,300903.SZ,科翔股份,创业板,300903
2384,300905.SZ,宝丽迪,创业板,300905
2385,300906.SZ,日月明,创业板,300906
2386,300907.SZ,康平科技,创业板,300907
2387,300908.SZ,仲景食品,创业板,300908
2388,300909.SZ,汇创达,创业板,300909
2389,300910.SZ,瑞丰新材,创业板,300910
2390,300911.SZ,亿田智能,创业板,300911
2391,300912.SZ,凯龙高科,创业板,300912
2392,300913.SZ,兆龙互连,创业板,300913
2393,300915.SZ,海融科技,创业板,300915
2394,300916.SZ,朗特智能,创业板,300916
2395,300917.SZ,特发服务,创业板,300917
2396,300918.SZ,南山智尚,创业板,300918
2397,300919.SZ,中伟股份,创业板,300919
2398,300920.SZ,润阳科技,创业板,300920
2399,300921.SZ,南凌科技,创业板,300921
2400,300922.SZ,天秦装备,创业板,300922
2401,300923.SZ,研奥股份,创业板,300923
2402,300925.SZ,法本信息,创业板,300925
2403,300926.SZ,博俊科技,创业板,300926
2404,300927.SZ,江天化学,创业板,300927
2405,300928.SZ,华安鑫创,创业板,300928
2406,300929.SZ,华骐环保,创业板,300929
2407,300930.SZ,屹通新材,创业板,300930
2408,300931.SZ,通用电梯,创业板,300931
2409,300932.SZ,三友联众,创业板,300932
2410,300933.SZ,中辰股份,创业板,300933
2411,300935.SZ,盈建科,创业板,300935
2412,300936.SZ,中英科技,创业板,300936
2413,300937.SZ,药易购,创业板,300937
2414,300938.SZ,信测标准,创业板,300938
2415,300939.SZ,秋田微,创业板,300939
2416,300940.SZ,南极光,创业板,300940
2417,300941.SZ,创识科技,创业板,300941
2418,300942.SZ,易瑞生物,创业板,300942
2419,300943.SZ,春晖智控,创业板,300943
2420,300945.SZ,曼卡龙,创业板,300945
2421,300946.SZ,恒而达,创业板,300946
2422,300947.SZ,德必集团,创业板,300947
2423,300948.SZ,冠中生态,创业板,300948
2424,300949.SZ,奥雅股份,创业板,300949
2425,300950.SZ,德固特,创业板,300950
2426,300951.SZ,博硕科技,创业板,300951
2427,300952.SZ,恒辉安防,创业板,300952
2428,300953.SZ,震裕科技,创业板,300953
2429,300955.SZ,嘉亨家化,创业板,300955
2430,300956.SZ,英力股份,创业板,300956
2431,300957.SZ,贝泰妮,创业板,300957
2432,300958.SZ,建工修复,创业板,300958
2433,300959.SZ,线上线下,创业板,300959
2434,300960.SZ,通业科技,创业板,300960
2435,300961.SZ,深水海纳,创业板,300961
2436,300962.SZ,中金辐照,创业板,300962
2437,300963.SZ,中洲特材,创业板,300963
2438,300964.SZ,本川智能,创业板,300964
2439,300965.SZ,恒宇信通,创业板,300965
2440,300966.SZ,共同药业,创业板,300966
2441,300967.SZ,晓鸣股份,创业板,300967
2442,300968.SZ,格林精密,创业板,300968
2443,300969.SZ,恒帅股份,创业板,300969
2444,300970.SZ,华绿生物,创业板,300970
2445,300971.SZ,博亚精工,创业板,300971
2446,300972.SZ,万辰生物,创业板,300972
2447,300973.SZ,立高食品,创业板,300973
2448,300975.SZ,商络电子,创业板,300975
2449,300976.SZ,达瑞电子,创业板,300976
2450,300977.SZ,深圳瑞捷,创业板,300977
2451,300978.SZ,东箭科技,创业板,300978
2452,300979.SZ,华利集团,创业板,300979
2453,300980.SZ,祥源新材,创业板,300980
2454,300981.SZ,中红医疗,创业板,300981
2455,300982.SZ,苏文电能,创业板,300982
2456,300983.SZ,尤安设计,创业板,300983
2457,300984.SZ,金沃股份,创业板,300984
2458,300985.SZ,致远新能,创业板,300985
2459,300986.SZ,志特新材,创业板,300986
2460,300987.SZ,川网传媒,创业板,300987
2461,300988.SZ,津荣天宇,创业板,300988
2462,300989.SZ,蕾奥规划,创业板,300989
2463,300990.SZ,同飞股份,创业板,300990
2464,300991.SZ,创益通,创业板,300991
2465,300992.SZ,泰福泵业,创业板,300992
2466,300993.SZ,玉马遮阳,创业板,300993
2467,300994.SZ,久祺股份,创业板,300994
2468,300995.SZ,奇德新材,创业板,300995
2469,300996.SZ,普联软件,创业板,300996
2470,300997.SZ,欢乐家,创业板,300997
2471,300998.SZ,宁波方正,创业板,300998
2472,300999.SZ,金龙鱼,创业板,300999
2473,301000.SZ,肇民科技,创业板,301000
2474,301001.SZ,凯淳股份,创业板,301001
2475,301002.SZ,崧盛股份,创业板,301002
2476,301003.SZ,江苏博云,创业板,301003
2477,301004.SZ,嘉益股份,创业板,301004
2478,301005.SZ,超捷股份,创业板,301005
2479,301006.SZ,迈拓股份,创业板,301006
2480,301007.SZ,德迈仕,创业板,301007
2481,301008.SZ,宏昌科技,创业板,301008
2482,301009.SZ,可靠股份,创业板,301009
2483,301010.SZ,晶雪节能,创业板,301010
2484,301011.SZ,华立科技,创业板,301011
2485,301012.SZ,扬电科技,创业板,301012
2486,301013.SZ,利和兴,创业板,301013
2487,301015.SZ,百洋医药,创业板,301015
2488,301016.SZ,雷尔伟,创业板,301016
2489,301017.SZ,漱玉平民,创业板,301017
2490,301018.SZ,申菱环境,创业板,301018
2491,301019.SZ,宁波色母,创业板,301019
2492,301020.SZ,密封科技,创业板,301020
2493,301021.SZ,英诺激光,创业板,301021
2494,301022.SZ,海泰科,创业板,301022
2495,301023.SZ,江南奕帆,创业板,301023
2496,301024.SZ,霍普股份,创业板,301024
2497,301025.SZ,读客文化,创业板,301025
2498,301026.SZ,浩通科技,创业板,301026
2499,301027.SZ,华蓝集团,创业板,301027
2500,301028.SZ,东亚机械,创业板,301028
2501,301029.SZ,怡合达,创业板,301029
2502,301030.SZ,仕净科技,创业板,301030
2503,301031.SZ,中熔电气,创业板,301031
2504,301032.SZ,新柴股份,创业板,301032
2505,301033.SZ,迈普医学,创业板,301033
2506,301035.SZ,润丰股份,创业板,301035
2507,301036.SZ,双乐股份,创业板,301036
2508,301037.SZ,保立佳,创业板,301037
2509,301038.SZ,深水规院,创业板,301038
2510,301039.SZ,中集车辆,创业板,301039
2511,301040.SZ,中环海陆,创业板,301040
2512,301041.SZ,金百泽,创业板,301041
2513,301042.SZ,安联锐视,创业板,301042
2514,301043.SZ,绿岛风,创业板,301043
2515,301045.SZ,天禄科技,创业板,301045
2516,301046.SZ,能辉科技,创业板,301046
2517,301047.SZ,义翘神州,创业板,301047
2518,301048.SZ,金鹰重工,创业板,301048
2519,301049.SZ,超越科技,创业板,301049
2520,301050.SZ,雷电微力,创业板,301050
2521,301051.SZ,信濠光电,创业板,301051
2522,301052.SZ,果麦文化,创业板,301052
2523,301053.SZ,远信工业,创业板,301053
2524,301055.SZ,张小泉,创业板,301055
2525,301056.SZ,森赫股份,创业板,301056
2526,301057.SZ,汇隆新材,创业板,301057
2527,301058.SZ,中粮科工,创业板,301058
2528,301059.SZ,金三江,创业板,301059
2529,301060.SZ,兰卫医学,创业板,301060
2530,301061.SZ,匠心家居,创业板,301061
2531,301062.SZ,上海艾录,创业板,301062
2532,301063.SZ,海锅股份,创业板,301063
2533,301065.SZ,本立科技,创业板,301065
2534,301066.SZ,万事利,创业板,301066
2535,301067.SZ,显盈科技,创业板,301067
2536,301068.SZ,大地海洋,创业板,301068
2537,301069.SZ,凯盛新材,创业板,301069
2538,301070.SZ,开勒股份,创业板,301070
2539,301071.SZ,力量钻石,创业板,301071
2540,301072.SZ,中捷精工,创业板,301072
2541,301073.SZ,君亭酒店,创业板,301073
2542,301075.SZ,多瑞医药,创业板,301075
2543,301076.SZ,新瀚新材,创业板,301076
2544,301077.SZ,星华新材,创业板,301077
2545,301078.SZ,孩子王,创业板,301078
2546,301079.SZ,邵阳液压,创业板,301079
2547,301080.SZ,百普赛斯,创业板,301080
2548,301081.SZ,严牌股份,创业板,301081
2549,301082.SZ,久盛电气,创业板,301082
2550,301083.SZ,百胜智能,创业板,301083
2551,301085.SZ,亚康股份,创业板,301085
2552,301086.SZ,鸿富瀚,创业板,301086
2553,301087.SZ,可孚医疗,创业板,301087
2554,301088.SZ,戎美股份,创业板,301088
2555,301089.SZ,拓新药业,创业板,301089
2556,301090.SZ,华润材料,创业板,301090
2557,301091.SZ,深城交,创业板,301091
2558,301092.SZ,争光股份,创业板,301092
2559,301093.SZ,华兰股份,创业板,301093
2560,301095.SZ,广立微,创业板,301095
2561,301096.SZ,百诚医药,创业板,301096
2562,301097.SZ,天益医疗,创业板,301097
2563,301098.SZ,金埔园林,创业板,301098
2564,301099.SZ,雅创电子,创业板,301099
2565,301100.SZ,风光股份,创业板,301100
2566,301101.SZ,明月镜片,创业板,301101
2567,301102.SZ,兆讯传媒,创业板,301102
2568,301103.SZ,何氏眼科,创业板,301103
2569,301105.SZ,鸿铭股份,创业板,301105
2570,301106.SZ,骏成科技,创业板,301106
2571,301107.SZ,瑜欣电子,创业板,301107
2572,301108.SZ,洁雅股份,创业板,301108
2573,301109.SZ,军信股份,创业板,301109
2574,301110.SZ,青木股份,创业板,301110
2575,301111.SZ,粤万年青,创业板,301111
2576,301112.SZ,信邦智能,创业板,301112
2577,301113.SZ,雅艺科技,创业板,301113
2578,301115.SZ,建科股份,创业板,301115
2579,301116.SZ,益客食品,创业板,301116
2580,301117.SZ,佳缘科技,创业板,301117
2581,301118.SZ,恒光股份,创业板,301118
2582,301119.SZ,正强股份,创业板,301119
2583,301120.SZ,新特电气,创业板,301120
2584,301121.SZ,紫建电子,创业板,301121
2585,301122.SZ,采纳股份,创业板,301122
2586,301123.SZ,奕东电子,创业板,301123
2587,301125.SZ,腾亚精工,创业板,301125
2588,301126.SZ,达嘉维康,创业板,301126
2589,301127.SZ,天源环保,创业板,301127
